created_at,id_str,retweet_count
"Wed Jan 11 04:40:09 +0000 2023","1613032993672826880",1
"Wed Jan 11 04:40:08 +0000 2023","1613032993249185792",0
"Wed Jan 11 04:40:08 +0000 2023","1613032993206976512",5
"Wed Jan 11 04:40:08 +0000 2023","1613032992297086976",2516
"Wed Jan 11 04:40:08 +0000 2023","1613032991877652483",200
"Wed Jan 11 04:40:08 +0000 2023","1613032991835709440",15
"Wed Jan 11 04:40:08 +0000 2023","1613032990686449666",1
"Wed Jan 11 04:40:08 +0000 2023","1613032990300307456",0
"Wed Jan 11 04:40:08 +0000 2023","1613032990120218625",77
"Wed Jan 11 04:40:08 +0000 2023","1613032990057336832",1
"Wed Jan 11 04:40:07 +0000 2023","1613032987859230720",16
"Wed Jan 11 04:40:07 +0000 2023","1613032987310043138",24
"Wed Jan 11 04:40:07 +0000 2023","1613032985586200576",47
"Wed Jan 11 04:40:06 +0000 2023","1613032984634064897",1634
"Wed Jan 11 04:40:06 +0000 2023","1613032984621481985",5
"Wed Jan 11 04:40:06 +0000 2023","1613032984059183104",384
"Wed Jan 11 04:40:06 +0000 2023","1613032983870730240",8
"Wed Jan 11 04:40:06 +0000 2023","1613032982683549701",88
"Wed Jan 11 04:40:05 +0000 2023","1613032979928055809",498
"Wed Jan 11 04:40:04 +0000 2023","1613032975695740939",1329
"Wed Jan 11 04:40:04 +0000 2023","1613032974949429248",0
"Wed Jan 11 04:40:04 +0000 2023","1613032973837946880",8980
"Wed Jan 11 04:40:04 +0000 2023","1613032973342842932",7618
"Wed Jan 11 04:40:04 +0000 2023","1613032973263339520",0
"Wed Jan 11 04:40:03 +0000 2023","1613032971400798208",2427
"Wed Jan 11 04:40:03 +0000 2023","1613032970536763392",967
"Wed Jan 11 04:40:03 +0000 2023","1613032968720711680",6
"Wed Jan 11 04:40:02 +0000 2023","1613032968272117760",323
"Wed Jan 11 04:40:02 +0000 2023","1613032966564859904",8980
"Wed Jan 11 04:40:02 +0000 2023","1613032964388192259",0
"Wed Jan 11 04:40:01 +0000 2023","1613032962882166787",885
"Wed Jan 11 04:40:01 +0000 2023","1613032962399911936",1263
"Wed Jan 11 04:40:01 +0000 2023","1613032962009989120",8
"Wed Jan 11 04:40:00 +0000 2023","1613032959514382336",7723
"Wed Jan 11 04:40:00 +0000 2023","1613032958096560128",2
"Wed Jan 11 04:40:00 +0000 2023","1613032957593124865",11663
"Wed Jan 11 04:40:00 +0000 2023","1613032956649406466",0
"Wed Jan 11 04:40:00 +0000 2023","1613032956297351169",4233
"Wed Jan 11 04:39:59 +0000 2023","1613032953159843840",4428
"Wed Jan 11 04:39:59 +0000 2023","1613032953159770112",0
"Wed Jan 11 04:39:59 +0000 2023","1613032952979681280",330
"Wed Jan 11 04:39:58 +0000 2023","1613032951314542598",0
"Wed Jan 11 04:39:58 +0000 2023","1613032950723141634",22
"Wed Jan 11 04:39:58 +0000 2023","1613032949934612480",5
"Wed Jan 11 04:39:58 +0000 2023","1613032949494218752",44
"Wed Jan 11 04:39:58 +0000 2023","1613032949456441344",30
"Wed Jan 11 04:39:58 +0000 2023","1613032949108166656",4779
"Wed Jan 11 04:39:58 +0000 2023","1613032948818657281",0
"Wed Jan 11 04:39:57 +0000 2023","1613032946864390146",4252
"Wed Jan 11 04:39:57 +0000 2023","1613032946684014592",291
"Wed Jan 11 04:39:57 +0000 2023","1613032946654486529",2981
"Wed Jan 11 04:39:57 +0000 2023","1613032945765449729",0
"Wed Jan 11 04:39:57 +0000 2023","1613032943852703746",5
"Wed Jan 11 04:39:57 +0000 2023","1613032943768985600",7619
"Wed Jan 11 04:39:57 +0000 2023","1613032943202586624",4428
"Wed Jan 11 04:39:56 +0000 2023","1613032941374013441",2318
"Wed Jan 11 04:39:56 +0000 2023","1613032940753092611",388
"Wed Jan 11 04:39:56 +0000 2023","1613032940534992898",859
"Wed Jan 11 04:39:56 +0000 2023","1613032940161622016",0
"Wed Jan 11 04:39:55 +0000 2023","1613032938198937600",93
"Wed Jan 11 04:39:55 +0000 2023","1613032937691451392",22
"Wed Jan 11 04:39:55 +0000 2023","1613032936370212865",4
"Wed Jan 11 04:39:55 +0000 2023","1613032936139558912",885
"Wed Jan 11 04:39:55 +0000 2023","1613032935271038976",2335
"Wed Jan 11 04:39:55 +0000 2023","1613032935170494465",885
"Wed Jan 11 04:39:54 +0000 2023","1613032934302429188",0
"Wed Jan 11 04:39:54 +0000 2023","1613032933899796480",0
"Wed Jan 11 04:39:54 +0000 2023","1613032933299822592",767
"Wed Jan 11 04:39:54 +0000 2023","1613032932557623296",179
"Wed Jan 11 04:39:54 +0000 2023","1613032931563298817",0
"Wed Jan 11 04:39:54 +0000 2023","1613032930926006272",58
"Wed Jan 11 04:39:53 +0000 2023","1613032930301083650",767
"Wed Jan 11 04:39:53 +0000 2023","1613032928115580928",0
"Wed Jan 11 04:39:53 +0000 2023","1613032927981629440",330
"Wed Jan 11 04:39:53 +0000 2023","1613032927516057600",2618
"Wed Jan 11 04:39:53 +0000 2023","1613032927398592512",8980
"Wed Jan 11 04:39:53 +0000 2023","1613032926912090112",1948
"Wed Jan 11 04:39:53 +0000 2023","1613032926580707333",156
